"","sample_1","sample_2","n_common_CpGs","spearman","pearson","median_abs_difference","mean_abs_difference","root_mean_square_difference","mean_signed_difference","mean_sample_1","mean_sample_2","sample_ID_1","mushroom_1","location_1","replicate_1","tissue_1","sample_ID_2","mushroom_2","location_2","replicate_2","tissue_2"
"223","NW4S","NW5L",2581206,0.553974551260393,0.979346713504056,0,1.71873039997697,5.10714769535648,0.14835634379865,8.29226100713483,10.2442516271712,"stipe_northwest_2","northwest_4","northwest",4,"stipe","lamella_northwest_3","northwest_5","northwest",5,"lamella"
"224","NW4S","N3SP",2437885,0.567387188404248,0.978216355952197,0,1.70586850770509,5.01491901085929,0.127146723518504,8.29226100713483,8.72734335024228,"stipe_northwest_2","northwest_4","northwest",4,"stipe","spore_north_2","north_3","north",3,"spore"
"225","NW4S","W3SP",2395876,0.570963747087822,0.978164264652479,0,1.72469707117146,5.0516823816966,0.172266781577534,8.29226100713483,8.7405607581908,"stipe_northwest_2","northwest_4","northwest",4,"stipe","spore_west_1","west_3","west",3,"spore"
"226","NW4S","NW5S",2123090,0.593467867062021,0.97731429822266,0,1.74606805081932,5.10867290716769,-0.00243991189574512,8.29226100713483,8.69485725777494,"stipe_northwest_2","northwest_4","northwest",4,"stipe","stipe_northwest_3","northwest_5","northwest",5,"stipe"
"227","NW4S","NW4L",2512833,0.581665966400485,0.978925412586191,0,1.71753219751036,5.11911709357857,0.14762248013348,8.29226100713483,9.95883760618417,"stipe_northwest_2","northwest_4","northwest",4,"stipe","lamella_northwest_2","northwest_4","northwest",4,"lamella"
"228","NW4S","NE4SP",2165024,0.577603865586638,0.977246763706735,0,1.69844126748326,5.06560043774873,0.163110646676082,8.29226100713483,8.20820749899239,"stipe_northwest_2","northwest_4","northwest",4,"stipe","spore_northeast_1","northeast_4","northeast",4,"spore"
"229","NW4S","NW5SP",2396238,0.56643083909703,0.977708164744557,0,1.69928534770128,5.03723417913975,0.132465571349146,8.29226100713483,8.46440291861712,"stipe_northwest_2","northwest_4","northwest",4,"stipe","spore_northwest_2","northwest_5","northwest",5,"spore"
"230","NW4S","W3L",2355041,0.597530121228374,0.978412926087776,0,1.71528323307201,5.14767299097106,0.158816531705811,8.29226100713483,9.53813703520306,"stipe_northwest_2","northwest_4","northwest",4,"stipe","lamella_west_1","west_3","west",3,"lamella"
"231","NW4S","NE5S",2279276,0.58958991695339,0.97927020239184,0,1.72034371440697,4.91879777577723,0.0693124267388602,8.29226100713483,8.52353874445286,"stipe_northwest_2","northwest_4","northwest",4,"stipe","stipe_northeast_3","northeast_5","northeast",5,"stipe"
"232","NW4S","NW3S",2069866,0.588217371137602,0.982534749919081,0,1.65976496867186,4.46566955347192,0.0210789834514661,8.29226100713483,8.68495915089529,"stipe_northwest_2","northwest_4","northwest",4,"stipe","stipe_northwest_1","northwest_3","northwest",3,"stipe"
"233","NW4S","N2S",2262130,0.597563349906891,0.977123063565346,0,1.74888174660128,5.14488910104536,-0.121834979718492,8.29226100713483,8.92090702626311,"stipe_northwest_2","northwest_4","northwest",4,"stipe","stipe_north_1","north_2","north",2,"stipe"
"234","NW4S","W5SP",1924948,0.586791367997183,0.977471143009882,0,1.69473789282969,5.0222641881631,0.135331723168411,8.29226100713483,8.04338692340584,"stipe_northwest_2","northwest_4","northwest",4,"stipe","spore_west_2","west_5","west",5,"spore"
"235","N4L","NE3L",2532812,0.636715102048466,0.982292105999022,0,1.64287335043574,5.01803823793969,-0.023335712633398,9.7006902315444,9.86431564750248,"lamella_north_3","north_4","north",4,"lamella","lamella_northeast_1","northeast_3","northeast",3,"lamella"
"236","N4L","NW5L",2569325,0.611964679895258,0.982722702288337,0,1.65522977720274,5.01503802701543,0.00156982578202871,9.7006902315444,10.2442516271712,"lamella_north_3","north_4","north",4,"lamella","lamella_northwest_3","northwest_5","northwest",5,"lamella"
"237","N4L","N3SP",2420008,0.617895377188533,0.986401067687582,0,1.51504115056784,4.19568890236423,-0.00826101298305238,9.7006902315444,8.72734335024228,"lamella_north_3","north_4","north",4,"lamella","spore_north_2","north_3","north",3,"spore"
"238","N4L","W3SP",2376116,0.615307706717368,0.981009251968977,0,1.65331277533596,4.95219815038239,0.0290871402235913,9.7006902315444,8.7405607581908,"lamella_north_3","north_4","north",4,"lamella","spore_west_1","west_3","west",3,"spore"
"239","N4L","NW5S",2118043,0.637873929241,0.977538151275341,0,1.79479541126312,5.41400698099599,-0.161243776964751,9.7006902315444,8.69485725777494,"lamella_north_3","north_4","north",4,"lamella","stipe_northwest_3","northwest_5","northwest",5,"stipe"
"240","N4L","NW4L",2508659,0.63879634077176,0.982056445141022,0,1.66575557491376,5.06609611929539,-6.05447647482078e-05,9.7006902315444,9.95883760618417,"lamella_north_3","north_4","north",4,"lamella","lamella_northwest_2","northwest_4","northwest",4,"lamella"
"241","N4L","NE4SP",2150712,0.619004019737934,0.979895260333093,0,1.62458388625477,4.97541528793567,0.0351418260833562,9.7006902315444,8.20820749899239,"lamella_north_3","north_4","north",4,"lamella","spore_northeast_1","northeast_4","northeast",4,"spore"
"242","N4L","NW5SP",2374484,0.610635827891954,0.980406505991659,0,1.63101381131205,4.96532306272091,0.00140082001570644,9.7006902315444,8.46440291861712,"lamella_north_3","north_4","north",4,"lamella","spore_northwest_2","northwest_5","northwest",5,"spore"
"243","N4L","W3L",2357246,0.651578212582024,0.981713989452168,0,1.6534572372406,5.0502335567315,0.0147268387496264,9.7006902315444,9.53813703520306,"lamella_north_3","north_4","north",4,"lamella","lamella_west_1","west_3","west",3,"lamella"
"244","N4L","NE5S",2243805,0.617328263666896,0.97846245926236,0,1.75556963213652,5.21057242569568,-0.078151931767984,9.7006902315444,8.52353874445286,"lamella_north_3","north_4","north",4,"lamella","stipe_northeast_3","northeast_5","northeast",5,"stipe"
"245","N4L","NW3S",2067831,0.631422229159808,0.979922740238319,0,1.77633978416888,5.11570294248813,-0.143042306920905,9.7006902315444,8.68495915089529,"lamella_north_3","north_4","north",4,"lamella","stipe_northwest_1","northwest_3","northwest",3,"stipe"
"246","N4L","N2S",2261576,0.645691212986693,0.977206791313953,0,1.83068925876149,5.54241099872191,-0.290212523322814,9.7006902315444,8.92090702626311,"lamella_north_3","north_4","north",4,"lamella","stipe_north_1","north_2","north",2,"stipe"
"247","N4L","W5SP",1914082,0.623473531764646,0.980029366778648,0,1.62575072914192,4.92251598556635,0.00126438997391498,9.7006902315444,8.04338692340584,"lamella_north_3","north_4","north",4,"lamella","spore_west_2","west_5","west",5,"spore"
"248","NE3L","NW5L",2779908,0.601501438945195,0.982904559635529,0,1.63849294137024,5.03201747384476,0.0256437092305275,9.86431564750248,10.2442516271712,"lamella_northeast_1","northeast_3","northeast",3,"lamella","lamella_northwest_3","northwest_5","northwest",5,"lamella"
"249","NE3L","N3SP",2582099,0.597749757325983,0.981854406258036,0,1.60976556927732,4.84188988287319,0.0184334925441292,9.86431564750248,8.72734335024228,"lamella_northeast_1","northeast_3","northeast",3,"lamella","spore_north_2","north_3","north",3,"spore"
"250","NE3L","W3SP",2528376,0.597911940785663,0.981452509803157,0,1.62593055474939,4.8943515710573,0.0577673529887392,9.86431564750248,8.7405607581908,"lamella_northeast_1","northeast_3","northeast",3,"lamella","spore_west_1","west_3","west",3,"spore"
"251","NE3L","NW5S",2222210,0.620527668326146,0.978574773591333,0,1.75272232480088,5.28409304709099,-0.13782024418167,9.86431564750248,8.69485725777494,"lamella_northeast_1","northeast_3","northeast",3,"lamella","stipe_northwest_3","northwest_5","northwest",5,"stipe"
"252","NE3L","NW4L",2690397,0.626379540010308,0.982305572631609,0,1.64911404242393,5.0633905131073,0.0236459601226026,9.86431564750248,9.95883760618417,"lamella_northeast_1","northeast_3","northeast",3,"lamella","lamella_northwest_2","northwest_4","northwest",4,"lamella"
"253","NE3L","NE4SP",2268984,0.601011221684259,0.984945912223324,0,1.48997701913024,4.29214063148683,0.0654704136756792,9.86431564750248,8.20820749899239,"lamella_northeast_1","northeast_3","northeast",3,"lamella","spore_northeast_1","northeast_4","northeast",4,"spore"
"254","NE3L","NW5SP",2529003,0.592358589725855,0.9808363117231,0,1.60337985814006,4.90405697725666,0.0287383948577614,9.86431564750248,8.46440291861712,"lamella_northeast_1","northeast_3","northeast",3,"lamella","spore_northwest_2","northwest_5","northwest",5,"spore"
"255","NE3L","W3L",2500800,0.63536003313119,0.982004207619063,0,1.63532463409721,5.02880028834849,0.0384275005217994,9.86431564750248,9.53813703520306,"lamella_northeast_1","northeast_3","northeast",3,"lamella","lamella_west_1","west_3","west",3,"lamella"
"256","NE3L","NE5S",2373310,0.601898414514451,0.980005509640732,0,1.70963626705725,5.02917370144455,-0.0504720828769978,9.86431564750248,8.52353874445286,"lamella_northeast_1","northeast_3","northeast",3,"lamella","stipe_northeast_3","northeast_5","northeast",5,"stipe"
"257","NE3L","NW3S",2165399,0.614240195046658,0.980899498004571,0,1.73877195986225,4.98694721412652,-0.11731864372594,9.86431564750248,8.68495915089529,"lamella_northeast_1","northeast_3","northeast",3,"lamella","stipe_northwest_1","northwest_3","northwest",3,"stipe"
"258","NE3L","N2S",2386078,0.630162839711178,0.978231964881298,0,1.79456576220447,5.4275985853878,-0.269006517881525,9.86431564750248,8.92090702626311,"lamella_northeast_1","northeast_3","northeast",3,"lamella","stipe_north_1","north_2","north",2,"stipe"
"259","NE3L","W5SP",2001309,0.603073722843253,0.980545686081891,0,1.58833873162251,4.83500987130041,0.0267033512130152,9.86431564750248,8.04338692340584,"lamella_northeast_1","northeast_3","northeast",3,"lamella","spore_west_2","west_5","west",5,"spore"
"260","NW5L","N3SP",2620864,0.570242410985039,0.98228525072667,0,1.61940753612185,4.82088520538031,-0.00592078609000586,10.2442516271712,8.72734335024228,"lamella_northwest_3","northwest_5","northwest",5,"lamella","spore_north_2","north_3","north",3,"spore"
"261","NW5L","W3SP",2563712,0.570087401100189,0.981790930805283,0,1.63556262313403,4.88602458645611,0.0336026622720299,10.2442516271712,8.7405607581908,"lamella_northwest_3","northwest_5","northwest",5,"lamella","spore_west_1","west_3","west",3,"spore"
"262","NW5L","NW5S",2243269,0.591088863483963,0.978737815633883,0,1.77593251628593,5.29753955528113,-0.163414804131227,10.2442516271712,8.69485725777494,"lamella_northwest_3","northwest_5","northwest",5,"lamella","stipe_northwest_3","northwest_5","northwest",5,"stipe"
"263","NW5L","NW4L",2739928,0.607399091902243,0.989626904352933,0,1.47936393220183,3.93362507321141,-0.00304481579153474,10.2442516271712,9.95883760618417,"lamella_northwest_3","northwest_5","northwest",5,"lamella","lamella_northwest_2","northwest_4","northwest",4,"lamella"
"264","NW5L","NE4SP",2292912,0.568356850555881,0.981020898329879,0,1.59781128130094,4.83838747881443,0.0442151426505525,10.2442516271712,8.20820749899239,"lamella_northwest_3","northwest_5","northwest",5,"lamella","spore_northeast_1","northeast_4","northeast",4,"spore"
"265","NW5L","NW5SP",2564564,0.568334272718839,0.989579832417236,0,1.40787569904066,3.64117737965283,0.00622531248548032,10.2442516271712,8.46440291861712,"lamella_northwest_3","northwest_5","northwest",5,"lamella","spore_northwest_2","northwest_5","northwest",5,"spore"
"266","NW5L","W3L",2534029,0.609678490963833,0.982297726049735,0,1.64737134105896,5.0375457221219,0.0146354667457894,10.2442516271712,9.53813703520306,"lamella_northwest_3","northwest_5","northwest",5,"lamella","lamella_west_1","west_3","west",3,"lamella"
"267","NW5L","NE5S",2401754,0.572738271784919,0.979649029079894,0,1.74700476470184,5.11373290104175,-0.0760873621136839,10.2442516271712,8.52353874445286,"lamella_northwest_3","northwest_5","northwest",5,"lamella","stipe_northeast_3","northeast_5","northeast",5,"stipe"
"268","NW5L","NW3S",2184400,0.585035448956047,0.981071929019422,0,1.75730721008827,4.99054931895418,-0.137861354787879,10.2442516271712,8.68495915089529,"lamella_northwest_3","northwest_5","northwest",5,"lamella","stipe_northwest_1","northwest_3","northwest",3,"stipe"
"269","NW5L","N2S",2412513,0.601583165394551,0.977855579300318,0,1.83331972675965,5.52041514636208,-0.296715355483068,10.2442516271712,8.92090702626311,"lamella_northwest_3","northwest_5","northwest",5,"lamella","stipe_north_1","north_2","north",2,"stipe"
"270","NW5L","W5SP",2016846,0.57072519037809,0.980956442945286,0,1.59681036812107,4.79774680986761,0.00405762974920778,10.2442516271712,8.04338692340584,"lamella_northwest_3","northwest_5","northwest",5,"lamella","spore_west_2","west_5","west",5,"spore"
"271","N3SP","W3SP",2426009,0.58524131220831,0.980512060429513,0,1.64182644733587,4.85565977142504,0.040700910492383,8.72734335024228,8.7405607581908,"spore_north_2","north_3","north",3,"spore","spore_west_1","west_3","west",3,"spore"
"272","N3SP","NW5S",2148512,0.609094272155595,0.976928963612986,0,1.78347201964635,5.32299117462936,-0.14075143810267,8.72734335024228,8.69485725777494,"spore_north_2","north_3","north",3,"spore","stipe_northwest_3","northwest_5","northwest",5,"stipe"
"273","N3SP","NW4L",2552284,0.599603860753694,0.981509510360232,0,1.63550998720024,4.90282390388978,0.00384544168968108,8.72734335024228,9.95883760618417,"spore_north_2","north_3","north",3,"spore","lamella_northwest_2","northwest_4","northwest",4,"lamella"
"274","N3SP","NE4SP",2193394,0.591950440131104,0.979528903071219,0,1.62396934482306,4.89065637532313,0.045778746040567,8.72734335024228,8.20820749899239,"spore_north_2","north_3","north",3,"spore","spore_northeast_1","northeast_4","northeast",4,"spore"
"275","N3SP","NW5SP",2428327,0.580028339787837,0.980116760471417,0,1.61956682586848,4.84488713594339,0.011443477488888,8.72734335024228,8.46440291861712,"spore_north_2","north_3","north",3,"spore","spore_northwest_2","northwest_5","northwest",5,"spore"
"276","N3SP","W3L",2391651,0.616924645747053,0.980977393553343,0,1.63810831062696,4.95026492259772,0.0212124030370704,8.72734335024228,9.53813703520306,"spore_north_2","north_3","north",3,"spore","lamella_west_1","west_3","west",3,"lamella"
"277","N3SP","NE5S",2288276,0.590446813178512,0.978018015830948,0,1.74757417709366,5.11597621451554,-0.0609690416183131,8.72734335024228,8.52353874445286,"spore_north_2","north_3","north",3,"spore","stipe_northeast_3","northeast_5","northeast",5,"stipe"
"278","N3SP","NW3S",2095705,0.604055989816244,0.979442850571894,0,1.7643126227245,5.02424226206277,-0.12021143288593,8.72734335024228,8.68495915089529,"spore_north_2","north_3","north",3,"spore","stipe_northwest_1","northwest_3","northwest",3,"stipe"
"279","N3SP","N2S",2293499,0.613741622290927,0.976594110023906,0,1.80319456229055,5.40775979295627,-0.265389819561787,8.72734335024228,8.92090702626311,"spore_north_2","north_3","north",3,"spore","stipe_north_1","north_2","north",2,"stipe"
"280","N3SP","W5SP",1945670,0.599585212366687,0.979568988764867,0,1.62426633483929,4.86570463474214,0.00984822439494218,8.72734335024228,8.04338692340584,"spore_north_2","north_3","north",3,"spore","spore_west_2","west_5","west",5,"spore"
"281","W3SP","NW5S",2116643,0.610754559426969,0.976592226419817,0,1.80305045972117,5.37023786205415,-0.18164614201885,8.7405607581908,8.69485725777494,"spore_west_1","west_3","west",3,"spore","stipe_northwest_3","northwest_5","northwest",5,"stipe"
"282","W3SP","NW4L",2501123,0.59990230842666,0.981043056467331,0,1.65190702376365,4.95817290856254,-0.0329542141759161,8.7405607581908,9.95883760618417,"spore_west_1","west_3","west",3,"spore","lamella_northwest_2","northwest_4","northwest",4,"lamella"
"283","W3SP","NE4SP",2158458,0.594148893113083,0.979196982969944,0,1.64140175828858,4.94006865450534,0.00607830591072868,8.7405607581908,8.20820749899239,"spore_west_1","west_3","west",3,"spore","spore_northeast_1","northeast_4","northeast",4,"spore"
"284","W3SP","NW5SP",2384268,0.582903310931786,0.979729925591457,0,1.63713453212604,4.90245684849082,-0.0294127660039864,8.7405607581908,8.46440291861712,"spore_west_1","west_3","west",3,"spore","spore_northwest_2","northwest_5","northwest",5,"spore"
"285","W3SP","W3L",2350483,0.622536695502828,0.987877288628138,0,1.46754796553369,3.94825486000322,-0.0157588918099839,8.7405607581908,9.53813703520306,"spore_west_1","west_3","west",3,"spore","lamella_west_1","west_3","west",3,"lamella"
"286","W3SP","NE5S",2252998,0.593394803707301,0.977731667892795,0,1.76936370564178,5.17048087261252,-0.102550875625566,8.7405607581908,8.52353874445286,"spore_west_1","west_3","west",3,"spore","stipe_northeast_3","northeast_5","northeast",5,"stipe"
"287","W3SP","NW3S",2065916,0.605102392458032,0.97914151392748,0,1.78215870580797,5.06426454183048,-0.159064045610854,8.7405607581908,8.68495915089529,"spore_west_1","west_3","west",3,"spore","stipe_northwest_1","northwest_3","northwest",3,"stipe"
"288","W3SP","N2S",2256901,0.615168788571087,0.975985300769408,0,1.82834244200452,5.48699627369112,-0.305974243511509,8.7405607581908,8.92090702626311,"spore_west_1","west_3","west",3,"spore","stipe_north_1","north_2","north",2,"stipe"
"289","W3SP","W5SP",1919107,0.603208010739226,0.982096707397187,0,1.57744833000679,4.56349154616562,-0.0257273004719874,8.7405607581908,8.04338692340584,"spore_west_1","west_3","west",3,"spore","spore_west_2","west_5","west",5,"spore"
"290","NW5S","NW4L",2205902,0.621965438297506,0.977953782114143,0,1.78660793264206,5.37208612004111,0.160794346452955,8.69485725777494,9.95883760618417,"stipe_northwest_3","northwest_5","northwest",5,"stipe","lamella_northwest_2","northwest_4","northwest",4,"lamella"
"291","NW5S","NE4SP",1936877,0.619746514298391,0.975896510742377,0,1.7743524841248,5.37212977678674,0.178171231908423,8.69485725777494,8.20820749899239,"stipe_northwest_3","northwest_5","northwest",5,"stipe","spore_northeast_1","northeast_4","northeast",4,"spore"
"292","NW5S","NW5SP",2115815,0.607583357459763,0.976674100119675,0,1.76901356217649,5.30610760232144,0.149089227549195,8.69485725777494,8.46440291861712,"stipe_northwest_3","northwest_5","northwest",5,"stipe","spore_northwest_2","northwest_5","northwest",5,"spore"
"293","NW5S","W3L",2097076,0.640583658122084,0.977104070283378,0,1.79936252067829,5.46489254004076,0.17341330014681,8.69485725777494,9.53813703520306,"stipe_northwest_3","northwest_5","northwest",5,"stipe","lamella_west_1","west_3","west",3,"lamella"
"294","NW5S","NE5S",2018557,0.62056869188882,0.983709563170313,0,1.62545798817009,4.40599871736909,0.0766436287926236,8.69485725777494,8.52353874445286,"stipe_northwest_3","northwest_5","northwest",5,"stipe","stipe_northeast_3","northeast_5","northeast",5,"stipe"
"295","NW5S","NW3S",1875220,0.631622061599731,0.979911361842672,0,1.77384899736918,4.9598390495062,0.0174235869486082,8.69485725777494,8.68495915089529,"stipe_northwest_3","northwest_5","northwest",5,"stipe","stipe_northwest_1","northwest_3","northwest",3,"stipe"
"296","NW5S","N2S",2029166,0.642774920174228,0.980363184668007,0,1.72511015352412,4.93166357366374,-0.122358328403638,8.69485725777494,8.92090702626311,"stipe_northwest_3","northwest_5","northwest",5,"stipe","stipe_north_1","north_2","north",2,"stipe"
"297","NW5S","W5SP",1744950,0.627511907062194,0.975846509994676,0,1.77229602027204,5.35153643390998,0.141826118403122,8.69485725777494,8.04338692340584,"stipe_northwest_3","northwest_5","northwest",5,"stipe","spore_west_2","west_5","west",5,"spore"
"298","NW4L","NE4SP",2248105,0.600819010793652,0.980356298780466,0,1.61192059123529,4.91249640725567,0.0415051084125985,9.95883760618417,8.20820749899239,"lamella_northwest_2","northwest_4","northwest",4,"lamella","spore_northeast_1","northeast_4","northeast",4,"spore"
"299","NW4L","NW5SP",2501047,0.597191597325716,0.987020353825944,0,1.47695658322162,4.04722635591546,0.00626983977400477,9.95883760618417,8.46440291861712,"lamella_northwest_2","northwest_4","northwest",4,"lamella","spore_northwest_2","northwest_5","northwest",5,"spore"
"300","NW4L","W3L",2476415,0.638015347133408,0.981686592245624,0,1.65955554074531,5.08365636788772,0.0149517335239911,9.95883760618417,9.53813703520306,"lamella_northwest_2","northwest_4","northwest",4,"lamella","lamella_west_1","west_3","west",3,"lamella"
"301","NW4L","NE5S",2351058,0.602482311030451,0.978880528719391,0,1.75123697879261,5.17556719278607,-0.0762936513719149,9.95883760618417,8.52353874445286,"lamella_northwest_2","northwest_4","northwest",4,"lamella","stipe_northeast_3","northeast_5","northeast",5,"stipe"
"302","NW4L","NW3S",2150102,0.615580925891398,0.980356600564798,0,1.76771120075426,5.065325649172,-0.138511556052882,9.95883760618417,8.68495915089529,"lamella_northwest_2","northwest_4","northwest",4,"lamella","stipe_northwest_1","northwest_3","northwest",3,"stipe"
"303","NW4L","N2S",2365535,0.630210558583344,0.977042393137497,0,1.83897661177832,5.58046587309576,-0.289958653467681,9.95883760618417,8.92090702626311,"lamella_northwest_2","northwest_4","northwest",4,"lamella","stipe_north_1","north_2","north",2,"stipe"
"304","NW4L","W5SP",1986984,0.604566513650525,0.980123481833067,0,1.61392840052339,4.89674618484891,0.00387066243765491,9.95883760618417,8.04338692340584,"lamella_northwest_2","northwest_4","northwest",4,"lamella","spore_west_2","west_5","west",5,"spore"
"305","NE4SP","NW5SP",2160311,0.591047308898922,0.978796272062395,0,1.61972835487271,4.9386312281973,-0.0334132972223441,8.20820749899239,8.46440291861712,"spore_northeast_1","northeast_4","northeast",4,"spore","spore_northwest_2","northwest_5","northwest",5,"spore"
"306","NE4SP","W3L",2129725,0.622232842487916,0.979596804532345,0,1.62567452050252,5.00825859363587,-0.0226133727982647,8.20820749899239,9.53813703520306,"spore_northeast_1","northeast_4","northeast",4,"spore","lamella_west_1","west_3","west",3,"lamella"
"307","NE4SP","NE5S",2049908,0.601663840480762,0.977556098295009,0,1.72649523722278,5.11020369871502,-0.097157422319618,8.20820749899239,8.52353874445286,"spore_northeast_1","northeast_4","northeast",4,"spore","stipe_northeast_3","northeast_5","northeast",5,"stipe"
"308","NE4SP","NW3S",1892909,0.615560225175254,0.978397825622795,0,1.75476567818397,5.09105732123128,-0.157921784362695,8.20820749899239,8.68495915089529,"spore_northeast_1","northeast_4","northeast",4,"spore","stipe_northwest_1","northwest_3","northwest",3,"stipe"
"309","NE4SP","N2S",2054691,0.621886411042786,0.97572844611138,0,1.78125531719969,5.42054318163272,-0.293249428306717,8.20820749899239,8.92090702626311,"spore_northeast_1","northeast_4","northeast",4,"spore","stipe_north_1","north_2","north",2,"stipe"
"310","NE4SP","W5SP",1765983,0.616409801157544,0.978157439113941,0,1.64052592624967,5.00539676937808,-0.0320680433545079,8.20820749899239,8.04338692340584,"spore_northeast_1","northeast_4","northeast",4,"spore","spore_west_2","west_5","west",5,"spore"
"311","NW5SP","W3L",2348309,0.612552199330862,0.979877732065881,0,1.63541857778548,5.0234151139542,0.011050187262477,8.46440291861712,9.53813703520306,"spore_northwest_2","northwest_5","northwest",5,"spore","lamella_west_1","west_3","west",3,"lamella"
"312","NW5SP","NE5S",2253115,0.589443652618496,0.977450198729147,0,1.7420443694507,5.14461966070825,-0.0643344750084493,8.46440291861712,8.52353874445286,"spore_northwest_2","northwest_5","northwest",5,"spore","stipe_northeast_3","northeast_5","northeast",5,"stipe"
"313","NW5SP","NW3S",2064472,0.601642566675058,0.9786992905401,0,1.75986079779492,5.06678986171604,-0.125423741299302,8.46440291861712,8.68495915089529,"spore_northwest_2","northwest_5","northwest",5,"spore","stipe_northwest_1","northwest_3","northwest",3,"stipe"
"314","NW5SP","N2S",2255678,0.611114362268933,0.975532416509359,0,1.80076533116571,5.47515122963217,-0.267903920724337,8.46440291861712,8.92090702626311,"spore_northwest_2","northwest_5","northwest",5,"spore","stipe_north_1","north_2","north",2,"stipe"
"315","NW5SP","W5SP",1920759,0.599981542132853,0.978784618031908,0,1.62726977015136,4.930738289453,-0.00183104439476287,8.46440291861712,8.04338692340584,"spore_northwest_2","northwest_5","northwest",5,"spore","spore_west_2","west_5","west",5,"spore"
"316","W3L","NE5S",2221807,0.62064537291977,0.978158836074889,0,1.75991932057227,5.24948945314574,-0.0911856201692719,9.53813703520306,8.52353874445286,"lamella_west_1","west_3","west",3,"lamella","stipe_northeast_3","northeast_5","northeast",5,"stipe"
"317","W3L","NW3S",2047602,0.63462066796221,0.979806432741023,0,1.77620324625257,5.1314483573776,-0.152245340395164,9.53813703520306,8.68495915089529,"lamella_west_1","west_3","west",3,"lamella","stipe_northwest_1","northwest_3","northwest",3,"stipe"
"318","W3L","N2S",2239106,0.646518174894908,0.976730119030608,0,1.83618431002451,5.58909000281148,-0.305332988317084,9.53813703520306,8.92090702626311,"lamella_west_1","west_3","west",3,"lamella","stipe_north_1","north_2","north",2,"stipe"
"319","W3L","W5SP",1897613,0.628337009046947,0.982624057588813,0,1.55461153537051,4.59373553550015,-0.0140786423058401,9.53813703520306,8.04338692340584,"lamella_west_1","west_3","west",3,"lamella","spore_west_2","west_5","west",5,"spore"
"320","NE5S","NW3S",1970879,0.612466800786719,0.980859640955833,0,1.73527672915864,4.76687066527853,-0.0548425998794378,8.52353874445286,8.68495915089529,"stipe_northeast_3","northeast_5","northeast",5,"stipe","stipe_northwest_1","northwest_3","northwest",3,"stipe"
"321","NE5S","N2S",2143056,0.622437114265272,0.981127904206147,0,1.69384974455925,4.76311198690237,-0.194195552448536,8.52353874445286,8.92090702626311,"stipe_northeast_3","northeast_5","northeast",5,"stipe","stipe_north_1","north_2","north",2,"stipe"
"322","NE5S","W5SP",1835863,0.6097740367496,0.977018831182652,0,1.73808522149854,5.1495743239481,0.0639118304307406,8.52353874445286,8.04338692340584,"stipe_northeast_3","northeast_5","northeast",5,"stipe","spore_west_2","west_5","west",5,"spore"
"323","NW3S","N2S",1982129,0.635135947546019,0.980182025888269,0,1.76542606647752,4.9411742882925,-0.142236944866417,8.68495915089529,8.92090702626311,"stipe_northwest_1","northwest_3","northwest",3,"stipe","stipe_north_1","north_2","north",2,"stipe"
"324","NW3S","W5SP",1707664,0.622275764154123,0.978322534000091,0,1.75710066466224,5.07001506578307,0.119206467980011,8.68495915089529,8.04338692340584,"stipe_northwest_1","northwest_3","northwest",3,"stipe","spore_west_2","west_5","west",5,"spore"
"325","N2S","W5SP",1840609,0.627509318471911,0.975452367335916,0,1.78275945923015,5.40903663691284,0.258076832178191,8.92090702626311,8.04338692340584,"stipe_north_1","north_2","north",2,"stipe","spore_west_2","west_5","west",5,"spore"
